experiment_id,sample_id,url,strategy
839,399,/iplant/home/shared/planetmicrobe/sra/ERR1756268_1.fastq.gz,AMPLICON
840,399,/iplant/home/shared/planetmicrobe/sra/ERR1718612.fastq.gz,AMPLICON
840,399,/iplant/home/shared/planetmicrobe/sra/ERR1718612.fastq.gz,AMPLICON
842,400,/iplant/home/shared/planetmicrobe/sra/ERR1756251_2.fastq.gz,AMPLICON
842,400,/iplant/home/shared/planetmicrobe/sra/ERR1756251_1.fastq.gz,AMPLICON
842,400,/iplant/home/shared/planetmicrobe/sra/ERR1756251_2.fastq.gz,AMPLICON
842,400,/iplant/home/shared/planetmicrobe/sra/ERR1756251_1.fastq.gz,AMPLICON
843,400,/iplant/home/shared/planetmicrobe/sra/ERR1755952_2.fastq.gz,AMPLICON
843,400,/iplant/home/shared/planetmicrobe/sra/ERR1755952_1.fastq.gz,AMPLICON
843,400,/iplant/home/shared/planetmicrobe/sra/ERR1755952_2.fastq.gz,AMPLICON
843,400,/iplant/home/shared/planetmicrobe/sra/ERR1755952_1.fastq.gz,AMPLICON
844,400,/iplant/home/shared/planetmicrobe/sra/ERR1718611.fastq.gz,AMPLICON
844,400,/iplant/home/shared/planetmicrobe/sra/ERR1718611.fastq.gz,AMPLICON
847,402,/iplant/home/shared/planetmicrobe/sra/ERR1756053_2.fastq.gz,AMPLICON
847,402,/iplant/home/shared/planetmicrobe/sra/ERR1756053_1.fastq.gz,AMPLICON
847,402,/iplant/home/shared/planetmicrobe/sra/ERR1756053_2.fastq.gz,AMPLICON
847,402,/iplant/home/shared/planetmicrobe/sra/ERR1756053_1.fastq.gz,AMPLICON
848,402,/iplant/home/shared/planetmicrobe/sra/ERR1718567.fastq.gz,AMPLICON
848,402,/iplant/home/shared/planetmicrobe/sra/ERR1718567.fastq.gz,AMPLICON
850,403,/iplant/home/shared/planetmicrobe/sra/ERR1756016_2.fastq.gz,AMPLICON
850,403,/iplant/home/shared/planetmicrobe/sra/ERR1756016_1.fastq.gz,AMPLICON
850,403,/iplant/home/shared/planetmicrobe/sra/ERR1756016_2.fastq.gz,AMPLICON
850,403,/iplant/home/shared/planetmicrobe/sra/ERR1756016_1.fastq.gz,AMPLICON
853,404,/iplant/home/shared/planetmicrobe/sra/ERR1756180_2.fastq.gz,AMPLICON
853,404,/iplant/home/shared/planetmicrobe/sra/ERR1756180_1.fastq.gz,AMPLICON
853,404,/iplant/home/shared/planetmicrobe/sra/ERR1756180_2.fastq.gz,AMPLICON
853,404,/iplant/home/shared/planetmicrobe/sra/ERR1756180_1.fastq.gz,AMPLICON
854,404,/iplant/home/shared/planetmicrobe/sra/ERR1756090_2.fastq.gz,AMPLICON
854,404,/iplant/home/shared/planetmicrobe/sra/ERR1756090_1.fastq.gz,AMPLICON
854,404,/iplant/home/shared/planetmicrobe/sra/ERR1756090_2.fastq.gz,AMPLICON
854,404,/iplant/home/shared/planetmicrobe/sra/ERR1756090_1.fastq.gz,AMPLICON
855,404,/iplant/home/shared/planetmicrobe/sra/ERR1718547.fastq.gz,AMPLICON
855,404,/iplant/home/shared/planetmicrobe/sra/ERR1718547.fastq.gz,AMPLICON
857,405,/iplant/home/shared/planetmicrobe/sra/ERR1756151_2.fastq.gz,AMPLICON
857,405,/iplant/home/shared/planetmicrobe/sra/ERR1756151_1.fastq.gz,AMPLICON
857,405,/iplant/home/shared/planetmicrobe/sra/ERR1756151_2.fastq.gz,AMPLICON
857,405,/iplant/home/shared/planetmicrobe/sra/ERR1756151_1.fastq.gz,AMPLICON
858,405,/iplant/home/shared/planetmicrobe/sra/ERR1756364_2.fastq.gz,AMPLICON
858,405,/iplant/home/shared/planetmicrobe/sra/ERR1756364_1.fastq.gz,AMPLICON
858,405,/iplant/home/shared/planetmicrobe/sra/ERR1756364_2.fastq.gz,AMPLICON
858,405,/iplant/home/shared/planetmicrobe/sra/ERR1756364_1.fastq.gz,AMPLICON
859,405,/iplant/home/shared/planetmicrobe/sra/ERR1718552.fastq.gz,AMPLICON
859,405,/iplant/home/shared/planetmicrobe/sra/ERR1718552.fastq.gz,AMPLICON
861,406,/iplant/home/shared/planetmicrobe/sra/ERR1756091_2.fastq.gz,AMPLICON
861,406,/iplant/home/shared/planetmicrobe/sra/ERR1756091_1.fastq.gz,AMPLICON
861,406,/iplant/home/shared/planetmicrobe/sra/ERR1756091_2.fastq.gz,AMPLICON
861,406,/iplant/home/shared/planetmicrobe/sra/ERR1756091_1.fastq.gz,AMPLICON
862,406,/iplant/home/shared/planetmicrobe/sra/ERR1756034_2.fastq.gz,AMPLICON
862,406,/iplant/home/shared/planetmicrobe/sra/ERR1756034_1.fastq.gz,AMPLICON
862,406,/iplant/home/shared/planetmicrobe/sra/ERR1756034_2.fastq.gz,AMPLICON
862,406,/iplant/home/shared/planetmicrobe/sra/ERR1756034_1.fastq.gz,AMPLICON
863,406,/iplant/home/shared/planetmicrobe/sra/ERR1718550.fastq.gz,AMPLICON
863,406,/iplant/home/shared/planetmicrobe/sra/ERR1718550.fastq.gz,AMPLICON
866,407,/iplant/home/shared/planetmicrobe/sra/ERR1755955_2.fastq.gz,AMPLICON
866,407,/iplant/home/shared/planetmicrobe/sra/ERR1755955_1.fastq.gz,AMPLICON
866,407,/iplant/home/shared/planetmicrobe/sra/ERR1755955_2.fastq.gz,AMPLICON
866,407,/iplant/home/shared/planetmicrobe/sra/ERR1755955_1.fastq.gz,AMPLICON
867,407,/iplant/home/shared/planetmicrobe/sra/ERR1756109_2.fastq.gz,AMPLICON
867,407,/iplant/home/shared/planetmicrobe/sra/ERR1756109_1.fastq.gz,AMPLICON
867,407,/iplant/home/shared/planetmicrobe/sra/ERR1756109_2.fastq.gz,AMPLICON
867,407,/iplant/home/shared/planetmicrobe/sra/ERR1756109_1.fastq.gz,AMPLICON
868,407,/iplant/home/shared/planetmicrobe/sra/ERR1718551.fastq.gz,AMPLICON
868,407,/iplant/home/shared/planetmicrobe/sra/ERR1718551.fastq.gz,AMPLICON
871,408,/iplant/home/shared/planetmicrobe/sra/ERR1756060_2.fastq.gz,AMPLICON
871,408,/iplant/home/shared/planetmicrobe/sra/ERR1756060_1.fastq.gz,AMPLICON
871,408,/iplant/home/shared/planetmicrobe/sra/ERR1756060_2.fastq.gz,AMPLICON
871,408,/iplant/home/shared/planetmicrobe/sra/ERR1756060_1.fastq.gz,AMPLICON
872,408,/iplant/home/shared/planetmicrobe/sra/ERR1718540.fastq.gz,AMPLICON
872,408,/iplant/home/shared/planetmicrobe/sra/ERR1718540.fastq.gz,AMPLICON
874,408,/iplant/home/shared/planetmicrobe/sra/ERR1740119_2.fastq.gz,RNA-Seq
874,408,/iplant/home/shared/planetmicrobe/sra/ERR1740119_1.fastq.gz,RNA-Seq
874,408,/iplant/home/shared/planetmicrobe/sra/ERR1740119_2.fastq.gz,RNA-Seq
874,408,/iplant/home/shared/planetmicrobe/sra/ERR1740119_1.fastq.gz,RNA-Seq
876,409,/iplant/home/shared/planetmicrobe/sra/ERR1759706_2.fastq.gz,AMPLICON
876,409,/iplant/home/shared/planetmicrobe/sra/ERR1759706_1.fastq.gz,AMPLICON
876,409,/iplant/home/shared/planetmicrobe/sra/ERR1759706_2.fastq.gz,AMPLICON
876,409,/iplant/home/shared/planetmicrobe/sra/ERR1759706_1.fastq.gz,AMPLICON
877,409,/iplant/home/shared/planetmicrobe/sra/ERR1759713_2.fastq.gz,AMPLICON
877,409,/iplant/home/shared/planetmicrobe/sra/ERR1759713_1.fastq.gz,AMPLICON
877,409,/iplant/home/shared/planetmicrobe/sra/ERR1759713_2.fastq.gz,AMPLICON
877,409,/iplant/home/shared/planetmicrobe/sra/ERR1759713_1.fastq.gz,AMPLICON
880,410,/iplant/home/shared/planetmicrobe/sra/ERR1879706_2.fastq.gz,AMPLICON
880,410,/iplant/home/shared/planetmicrobe/sra/ERR1879706_1.fastq.gz,AMPLICON
880,410,/iplant/home/shared/planetmicrobe/sra/ERR1879706_2.fastq.gz,AMPLICON
880,410,/iplant/home/shared/planetmicrobe/sra/ERR1879706_1.fastq.gz,AMPLICON
881,410,/iplant/home/shared/planetmicrobe/sra/ERR1879861_2.fastq.gz,AMPLICON
881,410,/iplant/home/shared/planetmicrobe/sra/ERR1879861_1.fastq.gz,AMPLICON
881,410,/iplant/home/shared/planetmicrobe/sra/ERR1879861_2.fastq.gz,AMPLICON
881,410,/iplant/home/shared/planetmicrobe/sra/ERR1879861_1.fastq.gz,AMPLICON
882,410,/iplant/home/shared/planetmicrobe/sra/ERR1718536.fastq.gz,AMPLICON
882,410,/iplant/home/shared/planetmicrobe/sra/ERR1718536.fastq.gz,AMPLICON
887,411,/iplant/home/shared/planetmicrobe/sra/ERR1755886_2.fastq.gz,AMPLICON
887,411,/iplant/home/shared/planetmicrobe/sra/ERR1755886_1.fastq.gz,AMPLICON
887,411,/iplant/home/shared/planetmicrobe/sra/ERR1755886_2.fastq.gz,AMPLICON
887,411,/iplant/home/shared/planetmicrobe/sra/ERR1755886_1.fastq.gz,AMPLICON
888,411,/iplant/home/shared/planetmicrobe/sra/ERR1755933_2.fastq.gz,AMPLICON
888,411,/iplant/home/shared/planetmicrobe/sra/ERR1755933_1.fastq.gz,AMPLICON
888,411,/iplant/home/shared/planetmicrobe/sra/ERR1755933_2.fastq.gz,AMPLICON
888,411,/iplant/home/shared/planetmicrobe/sra/ERR1755933_1.fastq.gz,AMPLICON
889,411,/iplant/home/shared/planetmicrobe/sra/ERR1718530.fastq.gz,AMPLICON
889,411,/iplant/home/shared/planetmicrobe/sra/ERR1718530.fastq.gz,AMPLICON
893,412,/iplant/home/shared/planetmicrobe/sra/ERR1756059_2.fastq.gz,AMPLICON
893,412,/iplant/home/shared/planetmicrobe/sra/ERR1756059_1.fastq.gz,AMPLICON
893,412,/iplant/home/shared/planetmicrobe/sra/ERR1756059_2.fastq.gz,AMPLICON
893,412,/iplant/home/shared/planetmicrobe/sra/ERR1756059_1.fastq.gz,AMPLICON
894,412,/iplant/home/shared/planetmicrobe/sra/ERR1756230_2.fastq.gz,AMPLICON
894,412,/iplant/home/shared/planetmicrobe/sra/ERR1756230_1.fastq.gz,AMPLICON
894,412,/iplant/home/shared/planetmicrobe/sra/ERR1756230_2.fastq.gz,AMPLICON
894,412,/iplant/home/shared/planetmicrobe/sra/ERR1756230_1.fastq.gz,AMPLICON
895,412,/iplant/home/shared/planetmicrobe/sra/ERR1718532.fastq.gz,AMPLICON
895,412,/iplant/home/shared/planetmicrobe/sra/ERR1718532.fastq.gz,AMPLICON
899,413,/iplant/home/shared/planetmicrobe/sra/ERR1759717_2.fastq.gz,AMPLICON
899,413,/iplant/home/shared/planetmicrobe/sra/ERR1759717_1.fastq.gz,AMPLICON
899,413,/iplant/home/shared/planetmicrobe/sra/ERR1759717_2.fastq.gz,AMPLICON
899,413,/iplant/home/shared/planetmicrobe/sra/ERR1759717_1.fastq.gz,AMPLICON
900,413,/iplant/home/shared/planetmicrobe/sra/ERR1759705_2.fastq.gz,AMPLICON
900,413,/iplant/home/shared/planetmicrobe/sra/ERR1759705_1.fastq.gz,AMPLICON
900,413,/iplant/home/shared/planetmicrobe/sra/ERR1759705_2.fastq.gz,AMPLICON
900,413,/iplant/home/shared/planetmicrobe/sra/ERR1759705_1.fastq.gz,AMPLICON
901,413,/iplant/home/shared/planetmicrobe/sra/ERR1718537.fastq.gz,AMPLICON
901,413,/iplant/home/shared/planetmicrobe/sra/ERR1718537.fastq.gz,AMPLICON
905,414,/iplant/home/shared/planetmicrobe/sra/ERR1755992_2.fastq.gz,AMPLICON
905,414,/iplant/home/shared/planetmicrobe/sra/ERR1755992_1.fastq.gz,AMPLICON
905,414,/iplant/home/shared/planetmicrobe/sra/ERR1755992_2.fastq.gz,AMPLICON
905,414,/iplant/home/shared/planetmicrobe/sra/ERR1755992_1.fastq.gz,AMPLICON
906,414,/iplant/home/shared/planetmicrobe/sra/ERR1756187_2.fastq.gz,AMPLICON
906,414,/iplant/home/shared/planetmicrobe/sra/ERR1756187_1.fastq.gz,AMPLICON
906,414,/iplant/home/shared/planetmicrobe/sra/ERR1756187_2.fastq.gz,AMPLICON
906,414,/iplant/home/shared/planetmicrobe/sra/ERR1756187_1.fastq.gz,AMPLICON
907,414,/iplant/home/shared/planetmicrobe/sra/ERR1718535.fastq.gz,AMPLICON
907,414,/iplant/home/shared/planetmicrobe/sra/ERR1718535.fastq.gz,AMPLICON
909,415,/iplant/home/shared/planetmicrobe/sra/ERR1756199_2.fastq.gz,AMPLICON
909,415,/iplant/home/shared/planetmicrobe/sra/ERR1756199_1.fastq.gz,AMPLICON
909,415,/iplant/home/shared/planetmicrobe/sra/ERR1756199_2.fastq.gz,AMPLICON
909,415,/iplant/home/shared/planetmicrobe/sra/ERR1756199_1.fastq.gz,AMPLICON
910,415,/iplant/home/shared/planetmicrobe/sra/ERR1718523.fastq.gz,AMPLICON
910,415,/iplant/home/shared/planetmicrobe/sra/ERR1718523.fastq.gz,AMPLICON
912,415,/iplant/home/shared/planetmicrobe/sra/ERR1739840_2.fastq.gz,RNA-Seq
912,415,/iplant/home/shared/planetmicrobe/sra/ERR1739840_1.fastq.gz,RNA-Seq
912,415,/iplant/home/shared/planetmicrobe/sra/ERR1739840_2.fastq.gz,RNA-Seq
912,415,/iplant/home/shared/planetmicrobe/sra/ERR1739840_1.fastq.gz,RNA-Seq
914,416,/iplant/home/shared/planetmicrobe/sra/ERR1756269_2.fastq.gz,AMPLICON
914,416,/iplant/home/shared/planetmicrobe/sra/ERR1756269_1.fastq.gz,AMPLICON
914,416,/iplant/home/shared/planetmicrobe/sra/ERR1756269_2.fastq.gz,AMPLICON
914,416,/iplant/home/shared/planetmicrobe/sra/ERR1756269_1.fastq.gz,AMPLICON
915,416,/iplant/home/shared/planetmicrobe/sra/ERR1718524.fastq.gz,AMPLICON
915,416,/iplant/home/shared/planetmicrobe/sra/ERR1718524.fastq.gz,AMPLICON
919,417,/iplant/home/shared/planetmicrobe/sra/ERR1756360_2.fastq.gz,AMPLICON
919,417,/iplant/home/shared/planetmicrobe/sra/ERR1756360_1.fastq.gz,AMPLICON
919,417,/iplant/home/shared/planetmicrobe/sra/ERR1756360_2.fastq.gz,AMPLICON
919,417,/iplant/home/shared/planetmicrobe/sra/ERR1756360_1.fastq.gz,AMPLICON
920,417,/iplant/home/shared/planetmicrobe/sra/ERR1756282_2.fastq.gz,AMPLICON
920,417,/iplant/home/shared/planetmicrobe/sra/ERR1756282_1.fastq.gz,AMPLICON
920,417,/iplant/home/shared/planetmicrobe/sra/ERR1756282_2.fastq.gz,AMPLICON
920,417,/iplant/home/shared/planetmicrobe/sra/ERR1756282_1.fastq.gz,AMPLICON
921,417,/iplant/home/shared/planetmicrobe/sra/ERR1718493.fastq.gz,AMPLICON
921,417,/iplant/home/shared/planetmicrobe/sra/ERR1718493.fastq.gz,AMPLICON
923,418,/iplant/home/shared/planetmicrobe/sra/ERR1755941_2.fastq.gz,AMPLICON
923,418,/iplant/home/shared/planetmicrobe/sra/ERR1755941_1.fastq.gz,AMPLICON
923,418,/iplant/home/shared/planetmicrobe/sra/ERR1755941_2.fastq.gz,AMPLICON
923,418,/iplant/home/shared/planetmicrobe/sra/ERR1755941_1.fastq.gz,AMPLICON
924,418,/iplant/home/shared/planetmicrobe/sra/ERR1756314_2.fastq.gz,AMPLICON
924,418,/iplant/home/shared/planetmicrobe/sra/ERR1756314_1.fastq.gz,AMPLICON
924,418,/iplant/home/shared/planetmicrobe/sra/ERR1756314_2.fastq.gz,AMPLICON
924,418,/iplant/home/shared/planetmicrobe/sra/ERR1756314_1.fastq.gz,AMPLICON
925,418,/iplant/home/shared/planetmicrobe/sra/ERR1718494.fastq.gz,AMPLICON
925,418,/iplant/home/shared/planetmicrobe/sra/ERR1718494.fastq.gz,AMPLICON
927,419,/iplant/home/shared/planetmicrobe/sra/ERR1756361_2.fastq.gz,AMPLICON
927,419,/iplant/home/shared/planetmicrobe/sra/ERR1756361_1.fastq.gz,AMPLICON
927,419,/iplant/home/shared/planetmicrobe/sra/ERR1756361_2.fastq.gz,AMPLICON
927,419,/iplant/home/shared/planetmicrobe/sra/ERR1756361_1.fastq.gz,AMPLICON
928,419,/iplant/home/shared/planetmicrobe/sra/ERR1718496.fastq.gz,AMPLICON
928,419,/iplant/home/shared/planetmicrobe/sra/ERR1718496.fastq.gz,AMPLICON
930,420,/iplant/home/shared/planetmicrobe/sra/ERR1756331_2.fastq.gz,AMPLICON
930,420,/iplant/home/shared/planetmicrobe/sra/ERR1756331_1.fastq.gz,AMPLICON
930,420,/iplant/home/shared/planetmicrobe/sra/ERR1756331_2.fastq.gz,AMPLICON
930,420,/iplant/home/shared/planetmicrobe/sra/ERR1756331_1.fastq.gz,AMPLICON
931,420,/iplant/home/shared/planetmicrobe/sra/ERR1718497.fastq.gz,AMPLICON
931,420,/iplant/home/shared/planetmicrobe/sra/ERR1718497.fastq.gz,AMPLICON
933,421,/iplant/home/shared/planetmicrobe/sra/ERR1879666_2.fastq.gz,AMPLICON
933,421,/iplant/home/shared/planetmicrobe/sra/ERR1879666_1.fastq.gz,AMPLICON
933,421,/iplant/home/shared/planetmicrobe/sra/ERR1879666_2.fastq.gz,AMPLICON
933,421,/iplant/home/shared/planetmicrobe/sra/ERR1879666_1.fastq.gz,AMPLICON
934,421,/iplant/home/shared/planetmicrobe/sra/ERR1879884_2.fastq.gz,AMPLICON
934,421,/iplant/home/shared/planetmicrobe/sra/ERR1879884_1.fastq.gz,AMPLICON
934,421,/iplant/home/shared/planetmicrobe/sra/ERR1879884_2.fastq.gz,AMPLICON
934,421,/iplant/home/shared/planetmicrobe/sra/ERR1879884_1.fastq.gz,AMPLICON
935,421,/iplant/home/shared/planetmicrobe/sra/ERR1718498.fastq.gz,AMPLICON
935,421,/iplant/home/shared/planetmicrobe/sra/ERR1718498.fastq.gz,AMPLICON
937,422,/iplant/home/shared/planetmicrobe/sra/ERR1759708_2.fastq.gz,AMPLICON
937,422,/iplant/home/shared/planetmicrobe/sra/ERR1759708_1.fastq.gz,AMPLICON
937,422,/iplant/home/shared/planetmicrobe/sra/ERR1759708_2.fastq.gz,AMPLICON
937,422,/iplant/home/shared/planetmicrobe/sra/ERR1759708_1.fastq.gz,AMPLICON
938,422,/iplant/home/shared/planetmicrobe/sra/ERR1718471.fastq.gz,AMPLICON
938,422,/iplant/home/shared/planetmicrobe/sra/ERR1718471.fastq.gz,AMPLICON
941,424,/iplant/home/shared/planetmicrobe/sra/ERR1756312_2.fastq.gz,AMPLICON
941,424,/iplant/home/shared/planetmicrobe/sra/ERR1756312_1.fastq.gz,AMPLICON
941,424,/iplant/home/shared/planetmicrobe/sra/ERR1756312_2.fastq.gz,AMPLICON
941,424,/iplant/home/shared/planetmicrobe/sra/ERR1756312_1.fastq.gz,AMPLICON
942,424,/iplant/home/shared/planetmicrobe/sra/ERR1718477.fastq.gz,AMPLICON
942,424,/iplant/home/shared/planetmicrobe/sra/ERR1718477.fastq.gz,AMPLICON
945,426,/iplant/home/shared/planetmicrobe/sra/ERR1756070_2.fastq.gz,AMPLICON
945,426,/iplant/home/shared/planetmicrobe/sra/ERR1756070_1.fastq.gz,AMPLICON
945,426,/iplant/home/shared/planetmicrobe/sra/ERR1756070_2.fastq.gz,AMPLICON
945,426,/iplant/home/shared/planetmicrobe/sra/ERR1756070_1.fastq.gz,AMPLICON
946,426,/iplant/home/shared/planetmicrobe/sra/ERR1718775.fastq.gz,AMPLICON
946,426,/iplant/home/shared/planetmicrobe/sra/ERR1718775.fastq.gz,AMPLICON
948,427,/iplant/home/shared/planetmicrobe/sra/ERR1756305_2.fastq.gz,AMPLICON
948,427,/iplant/home/shared/planetmicrobe/sra/ERR1756305_1.fastq.gz,AMPLICON
948,427,/iplant/home/shared/planetmicrobe/sra/ERR1756305_2.fastq.gz,AMPLICON
948,427,/iplant/home/shared/planetmicrobe/sra/ERR1756305_1.fastq.gz,AMPLICON
949,427,/iplant/home/shared/planetmicrobe/sra/ERR1718461.fastq.gz,AMPLICON
949,427,/iplant/home/shared/planetmicrobe/sra/ERR1718461.fastq.gz,AMPLICON
952,428,/iplant/home/shared/planetmicrobe/sra/ERR1756191_2.fastq.gz,AMPLICON
952,428,/iplant/home/shared/planetmicrobe/sra/ERR1756191_1.fastq.gz,AMPLICON
952,428,/iplant/home/shared/planetmicrobe/sra/ERR1756191_2.fastq.gz,AMPLICON
952,428,/iplant/home/shared/planetmicrobe/sra/ERR1756191_1.fastq.gz,AMPLICON
953,428,/iplant/home/shared/planetmicrobe/sra/ERR1718459.fastq.gz,AMPLICON
953,428,/iplant/home/shared/planetmicrobe/sra/ERR1718459.fastq.gz,AMPLICON
955,433,/iplant/home/shared/planetmicrobe/sra/ERR1756120_2.fastq.gz,AMPLICON
955,433,/iplant/home/shared/planetmicrobe/sra/ERR1756120_1.fastq.gz,AMPLICON
955,433,/iplant/home/shared/planetmicrobe/sra/ERR1756120_2.fastq.gz,AMPLICON
955,433,/iplant/home/shared/planetmicrobe/sra/ERR1756120_1.fastq.gz,AMPLICON
956,433,/iplant/home/shared/planetmicrobe/sra/ERR1718787.fastq.gz,AMPLICON
956,433,/iplant/home/shared/planetmicrobe/sra/ERR1718787.fastq.gz,AMPLICON
958,429,/iplant/home/shared/planetmicrobe/sra/ERR1756197_2.fastq.gz,AMPLICON
958,429,/iplant/home/shared/planetmicrobe/sra/ERR1756197_1.fastq.gz,AMPLICON
958,429,/iplant/home/shared/planetmicrobe/sra/ERR1756197_2.fastq.gz,AMPLICON
958,429,/iplant/home/shared/planetmicrobe/sra/ERR1756197_1.fastq.gz,AMPLICON
959,429,/iplant/home/shared/planetmicrobe/sra/ERR1718460.fastq.gz,AMPLICON
959,429,/iplant/home/shared/planetmicrobe/sra/ERR1718460.fastq.gz,AMPLICON
961,430,/iplant/home/shared/planetmicrobe/sra/ERR1879836_2.fastq.gz,AMPLICON
961,430,/iplant/home/shared/planetmicrobe/sra/ERR1879836_1.fastq.gz,AMPLICON
961,430,/iplant/home/shared/planetmicrobe/sra/ERR1879836_2.fastq.gz,AMPLICON
961,430,/iplant/home/shared/planetmicrobe/sra/ERR1879836_1.fastq.gz,AMPLICON
962,430,/iplant/home/shared/planetmicrobe/sra/ERR1879869_2.fastq.gz,AMPLICON
962,430,/iplant/home/shared/planetmicrobe/sra/ERR1879869_1.fastq.gz,AMPLICON
962,430,/iplant/home/shared/planetmicrobe/sra/ERR1879869_2.fastq.gz,AMPLICON
962,430,/iplant/home/shared/planetmicrobe/sra/ERR1879869_1.fastq.gz,AMPLICON
963,430,/iplant/home/shared/planetmicrobe/sra/ERR1879800_2.fastq.gz,AMPLICON
963,430,/iplant/home/shared/planetmicrobe/sra/ERR1879800_1.fastq.gz,AMPLICON
963,430,/iplant/home/shared/planetmicrobe/sra/ERR1879800_2.fastq.gz,AMPLICON
963,430,/iplant/home/shared/planetmicrobe/sra/ERR1879800_1.fastq.gz,AMPLICON
964,430,/iplant/home/shared/planetmicrobe/sra/ERR1879719_2.fastq.gz,AMPLICON
964,430,/iplant/home/shared/planetmicrobe/sra/ERR1879719_1.fastq.gz,AMPLICON
964,430,/iplant/home/shared/planetmicrobe/sra/ERR1879719_2.fastq.gz,AMPLICON
964,430,/iplant/home/shared/planetmicrobe/sra/ERR1879719_1.fastq.gz,AMPLICON
965,430,/iplant/home/shared/planetmicrobe/sra/ERR1879803_2.fastq.gz,AMPLICON
965,430,/iplant/home/shared/planetmicrobe/sra/ERR1879803_1.fastq.gz,AMPLICON
965,430,/iplant/home/shared/planetmicrobe/sra/ERR1879803_2.fastq.gz,AMPLICON
965,430,/iplant/home/shared/planetmicrobe/sra/ERR1879803_1.fastq.gz,AMPLICON
968,432,/iplant/home/shared/planetmicrobe/sra/ERR1756167_2.fastq.gz,AMPLICON
968,432,/iplant/home/shared/planetmicrobe/sra/ERR1756167_1.fastq.gz,AMPLICON
968,432,/iplant/home/shared/planetmicrobe/sra/ERR1756167_2.fastq.gz,AMPLICON
968,432,/iplant/home/shared/planetmicrobe/sra/ERR1756167_1.fastq.gz,AMPLICON
969,432,/iplant/home/shared/planetmicrobe/sra/ERR1718445.fastq.gz,AMPLICON
969,432,/iplant/home/shared/planetmicrobe/sra/ERR1718445.fastq.gz,AMPLICON
971,449,/iplant/home/shared/planetmicrobe/sra/ERR1879948_2.fastq.gz,AMPLICON
971,449,/iplant/home/shared/planetmicrobe/sra/ERR1879948_1.fastq.gz,AMPLICON
971,449,/iplant/home/shared/planetmicrobe/sra/ERR1879948_2.fastq.gz,AMPLICON
971,449,/iplant/home/shared/planetmicrobe/sra/ERR1879948_1.fastq.gz,AMPLICON
972,449,/iplant/home/shared/planetmicrobe/sra/ERR1718766.fastq.gz,AMPLICON
972,449,/iplant/home/shared/planetmicrobe/sra/ERR1718766.fastq.gz,AMPLICON
975,434,/iplant/home/shared/planetmicrobe/sra/ERR1756318_2.fastq.gz,AMPLICON
975,434,/iplant/home/shared/planetmicrobe/sra/ERR1756318_1.fastq.gz,AMPLICON
975,434,/iplant/home/shared/planetmicrobe/sra/ERR1756318_2.fastq.gz,AMPLICON
975,434,/iplant/home/shared/planetmicrobe/sra/ERR1756318_1.fastq.gz,AMPLICON
976,434,/iplant/home/shared/planetmicrobe/sra/ERR1718515.fastq.gz,AMPLICON
976,434,/iplant/home/shared/planetmicrobe/sra/ERR1718515.fastq.gz,AMPLICON
978,435,/iplant/home/shared/planetmicrobe/sra/ERR1755986_2.fastq.gz,AMPLICON
978,435,/iplant/home/shared/planetmicrobe/sra/ERR1755986_1.fastq.gz,AMPLICON
978,435,/iplant/home/shared/planetmicrobe/sra/ERR1755986_2.fastq.gz,AMPLICON
978,435,/iplant/home/shared/planetmicrobe/sra/ERR1755986_1.fastq.gz,AMPLICON
979,435,/iplant/home/shared/planetmicrobe/sra/ERR1718502.fastq.gz,AMPLICON
979,435,/iplant/home/shared/planetmicrobe/sra/ERR1718502.fastq.gz,AMPLICON
981,436,/iplant/home/shared/planetmicrobe/sra/ERR1879741_2.fastq.gz,AMPLICON
981,436,/iplant/home/shared/planetmicrobe/sra/ERR1879741_1.fastq.gz,AMPLICON
981,436,/iplant/home/shared/planetmicrobe/sra/ERR1879741_2.fastq.gz,AMPLICON
981,436,/iplant/home/shared/planetmicrobe/sra/ERR1879741_1.fastq.gz,AMPLICON
984,437,/iplant/home/shared/planetmicrobe/sra/ERR1879839_2.fastq.gz,AMPLICON
984,437,/iplant/home/shared/planetmicrobe/sra/ERR1879839_1.fastq.gz,AMPLICON
984,437,/iplant/home/shared/planetmicrobe/sra/ERR1879839_2.fastq.gz,AMPLICON
984,437,/iplant/home/shared/planetmicrobe/sra/ERR1879839_1.fastq.gz,AMPLICON
987,438,/iplant/home/shared/planetmicrobe/sra/ERR1879757_2.fastq.gz,AMPLICON
987,438,/iplant/home/shared/planetmicrobe/sra/ERR1879757_1.fastq.gz,AMPLICON
987,438,/iplant/home/shared/planetmicrobe/sra/ERR1879757_2.fastq.gz,AMPLICON
987,438,/iplant/home/shared/planetmicrobe/sra/ERR1879757_1.fastq.gz,AMPLICON
988,438,/iplant/home/shared/planetmicrobe/sra/ERR1879873_2.fastq.gz,AMPLICON
988,438,/iplant/home/shared/planetmicrobe/sra/ERR1879873_1.fastq.gz,AMPLICON
988,438,/iplant/home/shared/planetmicrobe/sra/ERR1879873_2.fastq.gz,AMPLICON
988,438,/iplant/home/shared/planetmicrobe/sra/ERR1879873_1.fastq.gz,AMPLICON
991,439,/iplant/home/shared/planetmicrobe/sra/ERR1756176_2.fastq.gz,AMPLICON
991,439,/iplant/home/shared/planetmicrobe/sra/ERR1756176_1.fastq.gz,AMPLICON
